37.76083577, 24.02294197
37.76074090, 24.02412017
37.76080603, 24.02512671
37.76066610, 24.02616121
37.76011383, 24.02710828
37.75912671, 24.02782385
37.75848441, 24.02831035
37.75781953, 24.02891179
37.75733729, 24.02908260
37.75630751, 24.02913647
37.75600784, 24.02904944
37.75518550, 24.02858651
37.75456822, 24.02803818
37.75383597, 24.02774843
37.75374358, 24.02774804
37.75323863, 24.02860882
37.75270644, 24.03027414
37.75160674, 24.03058657
37.75057478, 24.03035309
37.74988988, 24.02997715
37.74922523, 24.02965869
37.74860789, 24.02936899
37.74801070, 24.02962593
37.74759589, 24.03042920
37.74773320, 24.03097588
37.74766294, 24.03249121
37.74764264, 24.03254690
37.74761784, 24.03261996
37.74680825, 24.03487524
37.74332804, 24.03839222
37.73727730, 24.04632377
37.73357131, 24.05009390
37.73132555, 24.05340829
37.73116330, 24.05344080
37.73105507, 24.05359854
37.73114066, 24.05367946
37.73127130, 24.05380190
37.73159576, 24.05383157
37.73180301, 24.05394734
37.73164974, 24.05404723
37.73147849, 24.05404604
37.73128922, 24.05401754
37.73097378, 24.05397298
37.73095125, 24.05395877
37.73083862, 24.05388670
37.73057731, 24.05372622
37.73024382, 24.05372491
37.72999144, 24.05373856
37.72974807, 24.05375292
37.72932444, 24.05377993
37.72900902, 24.05367756
37.72876576, 24.05346071
37.72849549, 24.05317220
37.72837837, 24.05305651
37.72815303, 24.05306982
37.72790961, 24.05319909
37.72767522, 24.05331346
37.72743184, 24.05335514
37.72722454, 24.05335499
37.72702631, 24.05322435
37.72686414, 24.05305082
37.72667492, 24.05292125
37.72640452, 24.05293453
37.72617909, 24.05314998
37.72588157, 24.05333594
37.72555700, 24.05352188
37.72522344, 24.05369292
37.72495295, 24.05387889
37.72469146, 24.05410920
37.72464863, 24.05414073
37.72226680, 24.05431807
37.72049611, 24.05338775
37.71807622, 24.05299527
37.71411230, 24.04850266
37.70929922, 24.04845414
37.70405288, 24.04988011
37.70040215, 24.05069230
37.69515576, 24.05214630
37.69035147, 24.05255693
37.68553834, 24.05259430
37.68023935, 24.05063427
37.67606503, 24.04795730
37.67190181, 24.04556659
37.66842371, 24.04272973
37.66798222, 24.04226777
37.66793718, 24.04220574
37.66787637, 24.04212917
37.66784257, 24.04212666
37.66775926, 24.04193846
37.66752495, 24.04185117
37.66725449, 24.04200869
37.66702010, 24.04210813
37.66674974, 24.04200699
37.66650646, 24.04176201
37.66646155, 24.04133005
37.66616442, 24.04043768
37.66593908, 24.04045102
37.66568671, 24.04044982
37.66555155, 24.04033530
37.66530828, 24.04007545
37.66514607, 24.03995950
37.66508310, 24.03961364
37.66508322, 24.03924089
