37.93121699, 23.99885741
37.93029767, 24.00062047
37.93031569, 24.00178647
37.93036967, 24.00498185
37.93021616, 24.00970912
37.93054002, 24.01534537
37.93131429, 24.02088258
37.93231366, 24.02618493
37.93203295, 24.03155978
37.93090153, 24.03261365
37.92965740, 24.03383669
37.92873337, 24.03453571
37.92822396, 24.03511792
37.92752979, 24.03570039
37.92688516, 24.03634118
37.92633068, 24.03692334
37.92582125, 24.03756419
37.92554621, 24.03803020
37.92513126, 24.03907857
37.92471636, 24.04001065
37.92420680, 24.04094267
37.92379198, 24.04158317
37.92314271, 24.04251508
37.92277745, 24.04315594
37.92217337, 24.04373799
37.92185315, 24.04443718
37.92106866, 24.04536896
37.92009952, 24.04600906
37.91968032, 24.04624203
37.91931079, 24.04624180
37.91866632, 24.04635766
37.91843647, 24.04641582
37.91820659, 24.04653229
37.91783701, 24.04664868
37.91755761, 24.04664850
37.91718807, 24.04664827
37.91658871, 24.04664789
37.91617416, 24.04653101
37.91589929, 24.04647253
37.91580467, 24.04643302
37.91503405, 24.04643537
37.91433560, 24.04631726
37.91372727, 24.04619884
37.91321355, 24.04613986
37.91274940, 24.04608056
37.91251509, 24.04602140
37.91172204, 24.04578521
37.91130293, 24.04578495
37.91101902, 24.04578477
37.91059992, 24.04578451
37.91032052, 24.04578434
37.91004111, 24.04578416
37.90966708, 24.04578393
37.90929301, 24.04584271
37.90863946, 24.04613701
37.90789133, 24.04625421
37.90742714, 24.04631292
37.90709812, 24.04643038
37.90658431, 24.04660709
37.90546656, 24.04695973
37.90513751, 24.04713619
37.90481302, 24.04719499
37.90439382, 24.04743040
37.90380796, 24.04746238
37.90307791, 24.04746191
37.90254618, 24.04737768
37.90198291, 24.04727246
37.90123494, 24.04697837
37.90058615, 24.04662144
37.90001844, 24.04634810
37.89953639, 24.04597031
37.89904086, 24.04548766
37.89855875, 24.04527729
37.89820952, 24.04521417
37.89797971, 24.04516853
37.89732896, 24.04399306
37.89955648, 24.04033612
37.90180168, 24.03742864
37.90335286, 24.03433651
37.90539020, 24.03293049
37.90968141, 24.02904825
37.91144894, 24.02474094
37.91113441, 24.01985445
37.90880051, 24.01692101
37.90714255, 24.01353856
37.90545758, 24.00866041
37.90424106, 24.00440209
37.90625104, 24.00123987
37.90647637, 24.00001026
37.90600766, 23.99750556
37.90461950, 23.99336330
37.90529500, 23.98751177
37.90298699, 23.98219299
37.90067885, 23.97745145
37.89974953, 23.97281740
37.89835088, 23.96648715
37.89718607, 23.95969458
37.89808553, 23.95461983
37.90219406, 23.95114126
37.90769144, 23.94981557
37.91342348, 23.94929547
37.91984117, 23.95035593
37.92420503, 23.95425213
37.92856846, 23.95731316
37.93224654, 23.95957090
37.93661015, 23.96366995
37.93845925, 23.96870376
37.93893860, 23.97573485
37.93827281, 23.98228015
37.93622763, 23.98837141
37.93418204, 23.99276215
37.93121699, 23.99885741
