38.16295367, 24.03630723
38.16197858, 24.03590425
38.16208599, 24.03599798
38.16225004, 24.03606119
38.16263069, 24.03647333
38.16350636, 24.03742146
38.16365663, 24.03758416
38.16376784, 24.03793873
38.16509270, 24.04216317
38.16539146, 24.04292087
38.16546203, 24.04309985
38.16488656, 24.04424407
38.16431141, 24.04450385
38.16402359, 24.04528405
38.16221531, 24.04778007
38.16225450, 24.05220212
38.16173048, 24.05204083
38.16089921, 24.05178497
38.15901069, 24.04965076
38.15814830, 24.04923400
38.15788109, 24.04925889
38.15703923, 24.04933730
38.15686937, 24.04920585
38.15145478, 24.04501620
38.15118776, 24.04503858
38.15117713, 24.04511908
38.15117038, 24.04517067
38.15060338, 24.04949925
38.15058922, 24.04960740
38.15198657, 24.05345843
38.15203878, 24.05360232
38.15181483, 24.05505128
38.14994498, 24.05480247
38.14609844, 24.05525186
38.14619716, 24.05733793
38.14617170, 24.05731210
38.14616432, 24.05730787
38.14582030, 24.05711068
38.14577408, 24.05709505
38.14552916, 24.05701224
38.14544184, 24.05698271
38.14512715, 24.05678755
38.14495530, 24.05668098
38.14444161, 24.05662459
38.14436575, 24.05663718
38.14402153, 24.05669431
38.14381067, 24.05672931
38.14337803, 24.05680422
38.14286432, 24.05679241
38.14259397, 24.05672159
38.14246793, 24.05643263
38.14237180, 24.05625260
38.14220877, 24.05594728
38.14219780, 24.05592673
38.14197251, 24.05585488
38.14187351, 24.05556594
38.14151309, 24.05539342
38.14106245, 24.05541020
38.14088412, 24.05542357
38.14063884, 24.05544197
38.14046759, 24.05547144
38.14011909, 24.05548694
38.14008905, 24.05548827
38.14008113, 24.05549178
38.13969241, 24.05566378
38.13936793, 24.05572380
38.13898928, 24.05595745
38.13880892, 24.05619017
38.13850224, 24.05671272
38.13828574, 24.05711979
38.13804218, 24.05755536
38.13794482, 24.05771903
38.13782570, 24.05791928
38.13776909, 24.05807715
38.13769033, 24.05829681
38.13756403, 24.05854348
38.13741977, 24.05864606
38.13717645, 24.05860344
38.13696017, 24.05856118
38.13672590, 24.05844582
38.13646462, 24.05825947
38.13625747, 24.05798544
38.13622819, 24.05783208
38.13622151, 24.05779713
38.13614874, 24.05775130
38.13614004, 24.05774582
38.13596924, 24.05763825
38.13589995, 24.05768234
38.13571680, 24.05779887
38.13532931, 24.05769943
38.13482463, 24.05764412
38.13449116, 24.05764636
38.13401344, 24.05773620
38.13349961, 24.05796971
38.13311188, 24.05834808
38.13272411, 24.05878494
38.13238140, 24.05925106
38.13207479, 24.05961380
38.13184039, 24.05974590
38.13165622, 24.05981646
38.13153390, 24.05986332
38.13152404, 24.05987749
38.13111901, 24.06045952
38.13097467, 24.06073574
38.13072222, 24.06092486
38.13034356, 24.06117343
38.12999192, 24.06145019
38.12967644, 24.06150947
38.12937001, 24.06151135
38.12902753, 24.06151320
38.12869413, 24.06138420
38.12837884, 24.06109620
38.12817170, 24.06079260
38.12794657, 24.06043194
38.12777550, 24.06009985
38.12747821, 24.05985430
38.12701870, 24.05959614
38.12651426, 24.05925102
38.12617171, 24.05919470
38.12558599, 24.05899456
38.12523458, 24.05882314
38.12480212, 24.05852045
38.12454987, 24.05831952
38.12416245, 24.05807499
38.12385609, 24.05793106
38.12345058, 24.05780311
38.12318921, 24.05780397
38.12294587, 24.05780592
38.12261241, 24.05777856
38.12240512, 24.05777946
38.12205368, 24.05767972
38.12198097, 24.05760983
38.12191855, 24.05754984
38.12174744, 24.05727589
38.12172620, 24.05705289
38.12171120, 24.05702887
38.12170767, 24.05699185
38.12153118, 24.05687497
38.12141775, 24.05679985
38.12148108, 24.05640789
38.12197914, 24.05332490
38.12206908, 24.05131655
38.12210657, 24.05047919
38.12245611, 24.05037195
38.12898977, 24.04836708
38.13160824, 24.04520875
38.13308737, 24.04284724
38.13403324, 24.04070011
38.13426570, 24.03988313
38.13468027, 24.03842610
38.13546465, 24.03566910
38.13532010, 24.03275426
38.13498136, 24.03079049
38.13459394, 24.02956307
38.13413756, 24.02813952
38.13261866, 24.02340217
38.13214907, 24.02193770
38.13207537, 24.02170789
38.13545836, 24.01922391
38.13573965, 24.01901736
38.13577422, 24.01909614
38.13582412, 24.01921752
38.13614834, 24.01895897
38.13814195, 24.01559475
38.14212597, 24.00866052
38.14264000, 24.00776573
38.14253774, 24.00854225
38.14322978, 24.01123466
38.14325298, 24.01132490
38.15455066, 24.00717102
38.15498093, 24.00701279
38.15542910, 24.00684798
38.15747236, 24.00151917
38.15744121, 24.00140646
38.15730059, 24.00089762
38.15741129, 24.00074866
38.15761057, 24.00048051
38.15769321, 24.00036931
38.15842933, 24.00297984
38.16001361, 24.00537589
38.16008313, 24.00545921
38.16149766, 24.01042154
38.16163561, 24.01316439
38.16165066, 24.01346375
38.16165356, 24.01364481
38.16116795, 24.01367086
38.16004587, 24.01375947
38.15874353, 24.01391796
38.15768453, 24.01406472
38.15684183, 24.01418155
38.15625150, 24.01426562
38.15660698, 24.01802842
38.15676000, 24.01925334
38.15772438, 24.01908844
38.15823339, 24.02025463
38.15861629, 24.02107087
38.15903969, 24.02206762
38.15932348, 24.02263130
38.15962980, 24.02321996
38.16000814, 24.02415750
38.16056661, 24.02564624
38.16110702, 24.02714926
38.16202639, 24.02680395
38.16223801, 24.02755349
38.16257567, 24.02884245
38.16275125, 24.02952207
38.16309796, 24.03059916
38.16352586, 24.03134989
38.16394928, 24.03198219
38.16442229, 24.03253604
38.16509356, 24.03316383
38.16554406, 24.03359283
38.16602153, 24.03430545
38.16631880, 24.03478612
38.16685498, 24.03502289
38.16701269, 24.03506756
38.16782380, 24.03514358
38.16827427, 24.03565288
38.16870665, 24.03639370
38.16922462, 24.03721734
38.16940170, 24.03753350
38.16924364, 24.03761484
38.16803717, 24.03823575
38.16507853, 24.03879982
38.16494063, 24.03856142
38.16385118, 24.03667815
38.16295367, 24.03630723
