 1,26.9,29.7,13:40,24.9,6:30,0.0,8.6,0.0,13.2,43.5,13:00,N
 2,25.7,28.7,17:00,22.1,5:40,0.0,7.3,0.0,15.6,54.7,12:40,N
 3,25.7,29.2,13:50,22.0,6:10,0.0,7.3,0.0,11.1,48.3,7:10,N
 4,26.8,30.9,12:40,22.3,00:00,0.0,8.5,0.0,7.2,32.2,10:30,N
 5,27.4,33.4,14:40,20.3,6:20,0.0,9.1,0.0,3.2,25.7,12:10,SSW
 6,28.4,34.0,13:20,22.9,4:20,0.0,10.1,0.0,3.4,22.5,14:40,NNE
 7,28.4,32.4,12:40,24.2,2:30,0.0,10.1,0.0,3.7,24.1,14:10,NNE
 8,29.8,34.3,16:40,24.6,6:30,0.0,11.4,0.0,3.7,24.1,11:50,NE
 9,30.2,32.5,10:30,25.8,5:50,0.0,11.8,0.0,5.3,29.0,16:00,N
10,31.4,35.0,16:30,27.2,5:30,0.0,13.1,0.0,4.3,24.1,10:40,N
11,30.1,35.0,16:10,26.1,00:00,0.0,11.8,0.0,3.5,20.9,12:00,NNE
12,30.1,36.3,15:00,23.6,5:40,0.0,11.7,0.0,3.4,19.3,17:20,NNE
13,29.0,34.7,12:00,23.8,5:40,0.0,10.7,0.0,3.1,30.6,14:00,W
14,29.2,33.8,16:10,24.8,2:40,0.0,10.8,0.0,3.9,25.7,14:30,E
15,31.4,37.0,13:50,24.7,0:20,0.0,13.1,0.0,5.0,32.2,11:10,E
16,31.1,37.8,14:20,24.7,6:30,0.0,12.8,0.0,1.9,17.7,14:30,E
17,29.3,31.6,14:20,27.1,23:10,0.0,10.9,0.0,11.6,48.3,7:40,N
18,28.1,31.5,15:00,25.1,5:10,0.0,9.8,0.0,12.4,43.5,11:20,N
19,28.2,31.8,15:20,25.1,6:30,0.0,9.9,0.0,13.8,48.3,10:40,N
20,28.8,32.9,16:00,23.8,5:20,0.0,10.4,0.0,9.7,40.2,9:40,N
21,28.9,34.4,14:50,24.9,6:00,0.0,10.2,0.0,6.8,33.8,11:30,NNE
22,29.2,32.7,15:10,23.7,5:50,0.0,10.8,0.0,5.1,24.1,9:20,ENE
23,29.9,33.2,14:30,27.6,3:50,0.0,11.6,0.0,11.1,45.1,10:30,N
24,28.0,31.0,11:10,24.4,23:50,0.0,9.7,0.0,7.2,30.6,8:20,N
25,27.4,32.5,14:30,22.3,6:20,0.0,9.1,0.0,2.7,20.9,12:00,S
26,28.1,33.3,12:40,22.1,6:30,0.0,9.7,0.0,2.4,20.9,14:10,ENE
27,29.5,34.5,16:40,23.4,5:50,0.0,11.2,0.0,5.1,29.0,13:30,ENE
28,31.7,35.3,16:10,28.2,6:40,0.0,13.4,0.0,8.5,38.6,12:50,N
29,32.7,36.9,15:30,28.9,22:50,0.0,14.4,0.0,6.9,37.0,17:50,NNE
30,31.8,35.6,13:40,28.2,4:30,0.0,13.5,0.0,3.5,20.9,15:30,N
31,31.3,34.7,14:30,27.2,5:50,0.0,12.9,0.0,7.4,37.0,13:40,NNE
